lat,lon,sst_anomaly_c,mean_el_nino_nino34_anomaly_c,el_nino_winter_count
-22.5,247.5,0.1582101,1.616694413666018,25
-22.5,248.5,0.16308826,1.616694413666018,25
-22.5,249.5,0.16681965,1.616694413666018,25
-22.5,250.5,0.1699892,1.616694413666018,25
-22.5,251.5,0.17350937,1.616694413666018,25
-22.5,252.5,0.17784439,1.616694413666018,25
-22.5,253.5,0.18321317,1.616694413666018,25
-22.5,254.5,0.18981266,1.616694413666018,25
-22.5,255.5,0.19791602,1.616694413666018,25
-22.5,256.5,0.20741673,1.616694413666018,25
-22.5,257.5,0.22071312,1.616694413666018,25
-22.5,258.5,0.23591787,1.616694413666018,25
-22.5,259.5,0.25266632,1.616694413666018,25
-22.5,260.5,0.26934075,1.616694413666018,25
-22.5,261.5,0.28518516,1.616694413666018,25
-22.5,262.5,0.29963776,1.616694413666018,25
-22.5,263.5,0.3125616,1.616694413666018,25
-22.5,264.5,0.3244644,1.616694413666018,25
-22.5,265.5,0.33578804,1.616694413666018,25
-22.5,266.5,0.34782082,1.616694413666018,25
-22.5,267.5,0.35773212,1.616694413666018,25
-22.5,268.5,0.36800122,1.616694413666018,25
-22.5,269.5,0.3748992,1.616694413666018,25
-22.5,270.5,0.37830654,1.616694413666018,25
-22.5,271.5,0.37938476,1.616694413666018,25
-22.5,272.5,0.37914795,1.616694413666018,25
-22.5,273.5,0.3779214,1.616694413666018,25
-22.5,274.5,0.3757041,1.616694413666018,25
-22.5,275.5,0.3737244,1.616694413666018,25
-22.5,276.5,0.37215045,1.616694413666018,25
-22.5,277.5,0.36739272,1.616694413666018,25
-22.5,278.5,0.35648155,1.616694413666018,25
-22.5,279.5,0.339204,1.616694413666018,25
-22.5,280.5,0.3192783,1.616694413666018,25
-22.5,281.5,0.30195913,1.616694413666018,25
-22.5,282.5,0.29047695,1.616694413666018,25
-22.5,283.5,0.28347003,1.616694413666018,25
-22.5,284.5,0.28503504,1.616694413666018,25
